,FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,SPORT,PCTMARR,HOMEVAL
3104,647M98OJ,0,1,1,0,0,1,15,6,1,35,3,0,1,0.0,62,80
3105,581M78RC,0,0,1,1,1,1,25,6,0,53,2,1,1,0.0,73,92
3106,238M09AO,1,0,0,1,1,1,15,6,1,75,4,0,1,0.0,46,198
3107,011M20YT,0,0,1,1,1,1,15,7,1,67,3,0,1,0.0,53,70
3108,085P63ZS,0,1,1,0,0,1,15,3,0,47,6,0,1,0.0,57,47
3110,588Q39QF,0,0,1,1,0,1,15,3,1,51,4,0,1,0.0,27,35
3111,123Y67WI,1,0,0,1,0,0,50,2,0,59,4,1,1,0.0,59,51
3112,733R42EK,0,1,1,0,0,1,15,11,0,60,4,0,1,0.0,65,227
3113,040X09KQ,0,0,1,0,0,1,25,6,1,39,3,0,1,0.0,65,85
3118,717A31RJ,1,0,0,0,0,1,15,3,0,63,2,0,1,0.0,43,63
3119,572C48UY,0,0,1,1,0,0,15,3,0,57,4,1,1,0.0,72,370
3122,106W26YZ,0,0,0,1,0,0,15,10,1,79,0,1,1,0.0,43,81
3124,557L01LM,0,1,1,1,1,1,15,7,1,69,6,0,1,0.0,74,48
3128,462L34XY,1,0,1,1,0,0,15,2,0,45,3,1,1,0.0,50,78
3131,928A38MS,1,1,0,1,1,0,50,4,0,63,5,0,1,0.0,40,254
3134,756M80IL,0,1,1,0,0,1,25,7,1,69,2,1,1,0.0,59,21
3135,070K00RL,1,0,0,1,0,0,15,3,0,29,6,1,1,0.0,46,318
3138,420F40SI,0,0,1,0,0,0,25,5,0,73,6,0,1,0.0,55,252
3140,005N97VL,1,0,1,1,0,0,15,14,0,84,5,1,1,0.0,69,176
3141,853S86TN,0,0,1,1,1,1,25,11,1,54,1,1,1,0.0,52,49
3143,910Y39VH,0,0,0,0,1,0,15,3,0,66,6,0,1,0.0,64,72
3144,166F02AX,0,1,0,0,0,0,25,10,0,70,5,1,1,0.0,56,248
3146,661V54HU,1,1,0,0,0,0,25,4,0,53,4,0,1,0.0,75,191
3147,730K55EJ,0,0,0,0,1,1,15,11,1,76,0,0,1,0.0,46,143
3148,340U33GP,1,1,1,1,0,1,15,7,1,53,2,0,1,0.0,76,94
3149,388P90CQ,1,1,0,0,0,0,15,9,1,40,0,0,1,0.0,45,152
3150,882S61TI,0,0,1,1,0,0,15,9,0,34,3,0,1,0.0,75,237
3156,592Y66KG,0,1,0,0,0,0,25,10,1,51,6,1,1,0.0,71,579
3157,087T69KC,0,0,1,1,1,0,25,11,1,79,1,1,1,0.0,60,53
3158,607D33XK,0,0,1,0,0,1,15,6,0,70,3,1,1,0.0,66,105
3159,915P24VZ,1,0,1,1,0,1,25,4,0,34,3,1,1,0.0,65,112
3160,758C01RN,1,0,0,1,0,0,15,2,0,69,0,0,1,0.0,67,113
3161,536J12EY,1,0,1,1,0,1,15,4,0,40,6,1,1,0.0,67,125
3162,075L18HP,1,0,0,1,0,0,25,10,1,50,5,1,1,0.0,59,59
3163,714P23AS,1,0,0,0,1,1,25,8,0,44,6,0,1,0.0,66,88
3164,110R78NL,1,1,1,1,0,1,50,7,1,93,4,0,0,0.0,60,147
3165,448Q00IW,0,0,0,1,1,1,50,7,1,58,6,1,1,0.0,44,0
3174,835O10RE,0,1,1,0,0,1,15,8,1,45,2,1,1,0.0,66,72
3175,904I41LF,0,0,1,0,0,1,15,4,1,54,4,0,1,0.0,59,268
3176,272U91NL,1,0,1,1,0,1,25,11,1,79,3,1,1,0.0,40,64
3178,547U74PD,0,0,1,1,0,1,15,6,0,69,1,1,1,0.0,61,48
3182,182S28PM,1,0,0,1,0,1,15,3,1,69,2,1,1,0.0,69,81
3183,340B30TC,0,0,1,1,0,1,25,10,1,76,0,1,1,0.0,70,215
3187,623Y23SM,0,1,0,0,0,0,15,8,1,68,5,0,1,0.0,71,90
3188,284M15GR,0,1,0,1,0,1,15,6,0,72,5,0,1,0.0,69,534
3189,087K61AN,1,0,0,1,0,0,15,3,0,84,2,0,1,0.0,55,194
3190,868R89RN,0,0,0,1,0,1,50,6,0,81,2,1,1,0.0,56,26
3193,504U09TJ,0,0,0,0,1,1,15,11,1,53,3,0,1,0.0,44,108
3194,824S75RV,0,1,1,0,0,1,15,4,0,81,2,1,1,0.0,74,100
3197,349S39FZ,0,0,0,1,0,1,15,5,0,43,4,1,1,0.0,54,232
3204,412H72UH,0,0,0,1,0,0,15,7,0,79,1,0,1,0.0,46,47
3206,496F86DA,1,0,0,1,0,1,15,6,1,62,3,0,1,0.0,60,58
3207,396B25YB,1,1,0,0,0,1,25,4,0,43,3,1,1,0.0,55,180
3208,504Q77AS,1,0,1,0,1,0,15,10,1,80,3,1,1,0.0,70,173
3210,132L67DK,0,0,1,0,0,1,25,11,1,74,2,1,1,0.0,70,120
3211,564X46LU,1,1,0,0,0,0,25,8,0,72,3,1,1,0.0,66,64
3212,383U25PY,0,1,1,1,1,1,25,8,1,77,1,1,1,0.0,63,47
3213,876Q41NN,0,1,1,1,0,1,25,8,1,50,6,0,1,0.0,66,214
3217,963V41YC,0,1,0,0,0,0,25,6,0,53,1,0,1,0.0,48,40
3223,324H01FL,1,0,1,0,0,1,25,9,1,75,0,0,1,0.0,57,27
3226,168J83RM,1,1,1,1,1,1,25,10,1,67,2,0,1,0.0,56,93
3229,290I10LO,0,0,0,1,0,0,15,3,1,56,4,0,1,0.0,52,46
3230,145U60IQ,0,0,1,1,0,0,25,6,0,55,5,1,1,1.0,69,131
3231,182Y95YD,0,1,0,1,0,1,15,7,1,71,1,1,1,0.0,42,21
3233,920E72XB,0,1,0,0,0,1,15,3,0,36,1,0,1,0.0,48,70
3235,148N11AS,0,0,1,1,0,1,15,10,1,23,5,0,1,1.0,58,407
3237,472A44TO,0,1,1,0,0,1,25,10,1,40,0,1,1,0.0,54,88
3239,939G56XT,0,0,0,1,1,0,15,7,1,79,1,0,1,0.0,68,108
3240,223L68PS,0,1,1,0,1,1,25,4,0,31,4,0,1,0.0,61,131
3241,132E55DK,1,0,1,1,1,1,25,9,1,74,3,1,1,0.0,64,133
3244,748V64JD,1,1,0,1,0,1,15,3,1,73,3,0,1,1.0,56,54
3246,403G75KA,1,0,1,1,0,0,15,2,0,37,2,1,1,0.0,75,154
3251,810N45BD,1,0,0,0,1,1,15,9,1,75,4,1,1,0.0,56,86
3252,296N19KP,0,0,0,0,0,1,15,3,0,31,3,0,1,0.0,20,55
3253,933I29AA,1,1,0,0,1,1,15,5,0,84,6,1,1,0.0,81,107
3254,933Z46ZS,0,1,0,1,1,1,15,5,0,95,4,0,1,0.0,73,276
3258,804R63VF,1,0,0,1,0,0,25,2,0,37,3,0,1,0.0,55,53
3259,970G22HQ,0,1,1,0,0,0,15,4,0,72,3,1,1,1.0,67,83
3260,489S29VV,0,0,0,1,0,0,15,3,0,76,5,1,1,0.0,53,232
3262,908P00IM,0,1,1,1,0,1,15,3,0,63,4,0,1,0.0,49,103
3265,204J37TE,0,0,1,1,0,1,15,5,1,53,5,1,1,0.0,51,78
3278,576S86KT,1,0,0,1,0,0,50,9,0,51,6,1,1,0.0,66,148
3279,671G52AV,1,0,1,1,0,0,15,6,0,64,3,1,1,0.0,76,73
3284,243K25RL,0,0,0,1,1,1,15,4,1,78,2,1,1,0.0,46,118
3285,807C85MZ,1,0,1,0,0,0,25,5,1,45,3,0,1,0.0,62,74
3292,665G31RW,0,0,1,1,0,1,15,7,1,34,3,1,1,0.0,42,421
3293,713P34SB,0,0,0,1,0,0,25,3,1,70,6,0,1,0.0,47,79
3294,702S09UT,1,1,0,1,0,0,15,3,0,53,4,0,1,0.0,72,144
3297,454H74SC,1,0,1,0,0,0,15,5,0,65,5,0,1,1.0,57,269
3299,477O73AG,1,0,1,1,0,0,15,5,1,43,3,1,1,0.0,40,60
3301,195L37IZ,0,0,0,1,1,0,25,11,1,62,6,0,1,0.0,61,77
3303,581T79FA,0,0,0,1,0,1,15,6,1,76,1,1,1,0.0,60,52
3305,882X36SZ,1,1,1,0,0,1,15,11,1,68,1,0,1,0.0,69,91
3309,247Y76WO,1,0,0,1,0,1,15,10,1,76,2,0,1,0.0,59,62
3310,253U71AP,1,1,1,1,0,1,15,10,0,70,6,0,1,0.0,62,243
3315,733H46KL,0,1,1,0,1,1,15,8,1,57,6,1,1,0.0,68,273
3317,242Y17LK,1,0,0,1,1,0,15,9,1,73,1,1,1,0.0,64,96
3318,263Q95QX,0,0,1,1,0,0,25,6,0,41,5,0,1,0.0,34,185
3319,063L41OB,0,0,1,1,0,0,15,4,0,33,6,0,1,0.0,72,108
3324,658A96IU,0,1,1,1,1,1,25,4,1,40,5,0,1,0.0,56,58
3325,408O63WG,0,0,1,0,0,0,15,10,1,49,4,0,1,0.0,65,83
3329,627X74OT,0,0,0,0,0,1,15,10,1,88,5,1,1,0.0,57,59
3331,006J88ZH,1,0,1,0,1,1,15,8,0,56,4,1,1,0.0,61,140
3334,737J72SO,0,1,0,1,1,1,15,9,1,64,1,0,1,0.0,61,57
3335,511X72KX,1,0,1,1,0,0,50,5,1,85,0,1,1,0.0,71,52
3338,698Q80YS,1,0,1,1,0,0,15,3,0,42,3,1,1,0.0,67,94
3340,869H72PT,0,0,1,1,0,1,15,11,1,63,4,0,1,0.0,59,66
3341,307J14MZ,1,0,1,1,0,1,50,7,0,77,0,1,1,0.0,60,84
3343,228I43OK,0,1,0,1,1,1,15,3,0,51,6,0,1,0.0,67,195
3345,277P31MW,0,1,0,0,1,0,25,11,1,67,1,0,1,0.0,31,24
3346,063L48OB,1,1,0,1,1,1,50,7,0,56,6,0,1,0.0,69,502
3348,160I72BK,1,1,1,0,0,0,25,4,0,54,6,0,1,0.0,58,249
3349,381W50TH,0,0,1,0,0,1,15,4,0,54,6,1,1,0.0,47,88
3354,505E22QS,1,1,1,1,0,1,15,3,0,67,1,1,1,0.0,58,73
3358,895G59CF,1,0,0,0,1,1,15,8,1,51,2,1,1,0.0,69,52
3361,610M87WJ,1,1,1,1,1,0,25,10,1,79,0,1,1,0.0,48,34
3364,354Q78CQ,1,0,1,1,0,0,15,3,0,77,4,1,1,0.0,69,262
3368,862V63HH,0,1,1,0,0,1,25,4,1,55,0,1,1,0.0,66,32
3369,179Z24VK,1,0,0,1,0,0,15,3,0,58,4,1,1,0.0,66,145
3372,897O73UJ,0,1,1,1,0,0,25,7,0,49,4,1,1,0.0,38,156
3373,162D15IM,1,1,1,1,0,1,15,10,1,55,6,1,1,0.0,76,141
3375,809O28OP,0,0,1,0,1,1,15,4,0,57,4,0,1,0.0,33,75
3378,357X09OY,1,0,1,1,0,1,25,5,0,33,4,1,1,0.0,28,38
3379,011B77VK,0,1,0,0,1,1,15,5,0,85,5,1,1,0.0,50,211
3380,243U26WT,0,1,0,1,1,1,15,9,0,45,5,0,1,0.0,69,122
3383,098L30FR,0,0,0,1,0,1,15,10,1,40,4,0,1,0.0,62,61
3387,570C59EV,1,0,0,1,0,0,15,3,0,59,0,0,1,0.0,70,41
3389,627G78GO,0,1,0,1,0,0,15,6,1,35,3,1,1,0.0,70,71
3393,160X24SS,0,0,0,0,0,1,25,10,1,84,2,0,1,0.0,66,568
3394,823P97CA,1,1,1,0,1,0,15,9,1,62,2,1,1,0.0,62,57
3396,193X82CF,0,1,0,1,0,0,25,3,0,65,6,1,1,0.0,74,184
3397,290H57QH,1,0,1,1,0,0,25,3,0,85,2,0,1,0.0,57,219
3402,595V48AG,0,0,0,0,0,1,15,6,0,56,6,1,1,0.0,46,350
3403,093I29ZJ,1,0,0,1,0,0,15,3,0,73,1,1,1,0.0,69,69
3405,486L28DJ,1,0,0,1,1,1,25,7,0,78,1,1,1,0.0,26,34
3408,611M44DQ,0,0,0,0,0,1,15,3,0,47,4,0,1,0.0,44,35
3410,422M26DO,1,1,0,1,0,1,15,9,1,71,2,1,1,0.0,64,60
3412,371K70MB,1,1,0,0,0,0,50,9,1,85,5,1,1,0.0,69,189
3415,845V14YV,1,1,0,1,0,0,15,7,0,87,0,0,0,0.0,59,107
3417,797I51KE,0,0,1,0,0,0,25,4,0,43,3,1,1,0.0,48,70
3418,910M67PT,0,1,1,0,0,1,15,7,1,88,1,1,1,0.0,60,109
3419,908X62IX,0,0,1,1,1,0,15,5,1,71,4,1,1,0.0,56,310
3421,303D87WL,1,1,1,0,0,0,15,4,0,48,4,0,1,0.0,60,48
3423,338K40YZ,1,0,0,1,1,1,15,11,1,79,5,0,1,0.0,55,179
3424,778I60BX,0,0,1,0,0,0,25,3,0,65,4,0,1,0.0,68,66
3427,213J58EU,1,1,1,1,1,1,15,10,1,57,4,1,1,0.0,60,53
3430,802Q67XP,1,1,0,1,0,1,25,4,0,81,0,1,1,0.0,60,64
3432,798Z83LB,0,0,0,1,1,1,15,10,1,54,3,1,1,0.0,47,80
3435,340F15WM,1,1,1,1,0,0,25,3,0,59,5,1,1,0.0,57,210
3439,309H28UF,1,1,0,0,1,1,15,11,1,61,2,0,1,0.0,67,74
3441,955M94YP,0,0,1,1,0,0,25,6,0,79,6,0,1,0.0,62,425
3443,425G85IG,0,1,1,1,1,0,25,5,1,41,6,0,1,0.0,63,175
3444,272F16LT,0,0,0,1,0,0,15,4,1,51,2,1,1,0.0,69,66
3449,322U58UO,0,1,0,0,0,1,15,10,1,67,3,1,1,0.0,62,55
3450,661A27ER,1,0,1,0,0,1,15,11,1,49,4,0,1,0.0,58,59
3452,832Q34UM,1,1,1,0,0,0,25,6,0,60,3,0,1,0.0,73,71
3453,933I21LK,1,1,1,1,0,1,15,3,0,27,4,1,1,0.0,51,94
3459,712F27DG,0,1,1,1,1,1,25,11,1,56,3,1,1,0.0,41,40
3460,208A65UE,0,0,1,1,0,1,15,9,1,42,4,0,1,0.0,39,98
3462,899N09FP,1,0,0,1,0,0,15,5,0,30,3,0,1,0.0,72,74
3463,831Y47HX,0,0,0,1,0,0,25,6,0,67,0,1,1,0.0,47,124
3464,376R77VX,0,1,0,0,0,1,25,11,1,85,2,0,1,0.0,72,267
3465,629N59FK,0,0,1,1,0,0,15,8,0,68,3,1,1,0.0,61,58
3466,522C57AI,0,0,0,1,0,1,15,3,1,56,4,0,1,0.0,61,69
3469,928E49TY,0,0,0,1,1,0,15,10,1,57,4,0,1,0.0,61,270
3470,825X06RI,0,1,0,0,1,1,15,7,1,77,1,1,1,0.0,65,164
3473,851B55NZ,0,1,1,0,0,0,25,6,1,40,5,0,1,0.0,63,111
3475,931H86ZY,1,0,0,0,1,1,15,9,1,51,3,0,1,0.0,68,204
3476,640S54NT,0,1,0,1,0,1,15,3,1,33,6,0,1,0.0,35,259
3477,782U39HN,0,0,1,1,0,1,15,4,1,79,1,0,1,0.0,53,57
3479,313Z37OB,1,0,0,1,0,0,15,10,0,59,6,1,1,0.0,53,75
3480,261F94SE,1,1,1,0,0,1,15,10,1,83,0,1,1,0.0,59,75
3481,945E80KO,1,0,1,0,0,0,15,3,0,73,2,1,1,0.0,58,314
3484,790C12YY,1,0,1,0,0,0,15,3,0,46,3,0,1,0.0,38,125
3485,298U90HU,1,0,1,0,0,0,15,2,0,45,5,1,1,0.0,37,91
3486,026J15AD,1,0,1,1,1,1,25,3,0,69,2,0,1,0.0,54,165
3488,409S47OI,0,1,0,1,0,1,50,7,0,64,6,0,1,0.0,45,73
3490,377C88CB,1,0,1,1,0,0,15,3,0,51,4,0,1,0.0,62,82
3491,515U24ER,0,0,1,1,0,0,15,11,1,39,4,0,1,0.0,66,48
3493,838C45ZU,1,0,1,1,0,0,25,9,0,48,4,0,1,0.0,58,48
3495,153N18QU,0,1,1,1,1,0,15,11,1,86,3,0,1,0.0,73,148
3496,794R44DP,0,1,1,0,0,1,25,4,1,59,3,1,1,0.0,59,89
3497,274E37ZR,1,1,0,1,0,0,15,10,1,82,1,0,1,0.0,61,43
3498,051C07NU,1,0,1,0,0,0,50,8,0,74,3,0,1,0.0,67,88
3500,206P44VZ,0,0,0,1,0,0,15,9,0,70,3,0,1,0.0,83,96
3503,720S27MW,1,0,1,1,0,0,50,11,1,59,5,0,1,0.0,63,108
3504,915K86AC,1,0,0,0,0,1,50,7,0,63,3,1,1,0.0,66,108
3506,352Y73SU,1,0,1,1,1,0,25,9,0,47,3,1,1,0.0,65,66
3508,658K45CV,1,0,1,1,0,0,15,3,0,55,4,0,1,0.0,51,166
3509,734N78HJ,0,0,1,1,0,0,25,9,1,85,4,1,1,0.0,71,99
3510,226B01XB,1,0,1,0,0,0,50,4,0,54,2,0,1,0.0,36,35
3511,290I11BR,0,0,1,0,1,1,15,9,1,86,4,0,1,0.0,59,70
3512,986K66BH,0,0,1,1,0,0,25,9,0,85,1,1,1,0.0,41,54
3514,789D73HG,1,0,1,1,0,0,25,2,0,73,5,0,1,0.0,60,83
3515,890T51KZ,1,0,0,1,0,0,15,2,0,61,6,1,1,0.0,41,489
3517,844T21MN,0,0,1,1,0,1,15,7,1,72,4,0,1,0.0,55,102
3519,258N91NZ,1,1,1,1,0,0,25,6,0,79,4,1,1,0.0,60,362
3522,039G27YF,1,1,1,1,1,0,15,10,1,66,3,1,1,0.0,59,102
3523,056F49NZ,0,0,1,1,0,1,15,8,1,71,2,1,1,1.0,56,211
3524,523Q77GL,0,0,0,0,1,1,25,7,0,56,4,1,1,0.0,68,405
3528,042C19OQ,1,1,1,0,0,1,15,11,1,77,0,0,1,0.0,62,62
3529,662N70SA,1,0,1,0,0,0,25,6,0,55,4,0,1,1.0,68,75
3533,923H84GJ,1,0,0,1,1,1,15,11,1,85,0,1,1,0.0,59,65
3536,954C53LC,0,0,0,1,0,1,15,7,1,53,1,0,1,0.0,56,31
3537,697Q42BF,0,1,1,1,0,1,50,9,1,52,2,0,1,0.0,62,60
3538,510J78EZ,1,0,1,1,0,0,15,11,1,80,4,1,1,0.0,75,108
3539,497C98JA,1,0,0,1,0,0,15,3,0,40,6,0,1,0.0,39,83
3542,279P11VG,0,0,1,1,0,0,15,3,1,31,1,0,1,0.0,67,110
3544,043Q91UO,1,0,0,1,0,1,15,4,0,61,3,1,1,0.0,52,140
3545,875S64CB,0,0,1,1,0,1,15,4,1,53,6,0,1,0.0,69,118
3546,026F42FB,1,0,1,0,0,0,15,11,1,88,3,1,1,0.0,43,192
3547,936F81AQ,0,0,0,1,0,0,15,9,1,47,4,0,1,0.0,56,45
3551,670X17DM,0,1,1,1,0,0,15,6,1,87,1,0,1,0.0,59,58
3553,070C24OB,1,1,0,1,1,0,15,11,1,86,1,1,1,0.0,63,84
3555,236Y21OT,0,0,0,1,0,0,15,3,0,53,0,1,1,0.0,69,212
3556,837Q58OK,1,0,0,1,0,1,50,7,1,45,6,0,1,0.0,64,164
3557,274V58WX,0,1,0,1,1,1,15,9,1,73,4,1,1,0.0,63,85
3558,566R62HR,0,0,1,1,0,0,15,7,1,47,5,1,1,0.0,63,584
3560,457H32GB,1,1,1,1,1,1,15,10,1,67,1,1,1,0.0,62,32
3561,088M69NK,0,0,0,0,0,1,15,3,0,53,4,1,1,0.0,42,60
3563,911Q08QI,1,0,1,1,0,0,15,7,0,59,3,0,1,0.0,60,83
3564,674E56SS,0,0,1,1,0,1,50,6,1,51,5,0,1,0.0,75,121
3567,371D27DC,0,0,0,1,0,1,15,10,1,56,4,0,1,0.0,44,22
3569,397X43KT,0,1,1,1,0,0,25,8,0,41,4,0,1,0.0,59,83
3570,197Q92QI,0,0,0,0,1,0,15,5,1,70,2,1,1,0.0,69,55
3572,162C01VW,0,0,1,1,0,0,15,3,0,52,4,0,1,0.0,71,84
3573,488G86OT,1,0,0,1,0,1,15,4,0,36,3,1,1,0.0,67,67
3575,777T98ZI,0,0,1,1,1,1,15,6,1,70,1,0,1,0.0,55,82
3576,079C53KP,0,0,0,1,0,0,25,3,0,47,4,0,1,0.0,62,114
3578,203J76HL,0,0,0,1,1,1,25,7,1,63,2,0,1,0.0,64,105
3579,577N99QC,0,0,1,0,1,1,25,7,0,67,2,0,1,0.0,62,50
3580,087L93IB,0,1,0,0,1,1,50,9,1,74,3,0,1,0.0,56,42
3581,011J35AW,0,1,1,0,0,1,15,10,1,75,1,0,1,0.0,56,81
3582,164S09MU,0,1,1,0,1,1,15,5,0,25,4,0,1,0.0,53,79
3583,923T65KV,0,0,0,0,0,1,15,6,1,81,3,1,1,0.0,64,79
3586,858X39ED,0,1,0,1,0,1,15,3,0,40,3,0,1,0.0,30,94
3590,040L43TW,1,1,1,1,1,0,25,8,1,61,1,1,1,0.0,54,71
3592,690E98JS,1,0,1,1,0,0,15,4,0,47,3,0,1,0.0,65,87
3596,123B65US,1,0,0,1,0,0,25,8,0,34,5,1,1,0.0,62,52
3599,082T92HT,1,0,1,1,0,0,25,6,0,78,1,0,1,0.0,47,65
3600,699K13VI,1,0,1,0,0,0,50,10,1,80,3,1,1,0.0,64,90
3602,479B65RD,1,0,0,1,0,0,15,9,1,82,4,1,1,0.0,72,67
3603,932F49OV,1,0,1,0,0,0,15,3,1,57,4,1,1,0.0,36,65
3604,225O52FI,1,0,0,1,0,0,15,3,0,53,0,0,1,0.0,65,53
3605,366F06XG,1,0,0,1,0,0,15,2,0,55,3,1,1,0.0,65,307
3606,577C87KZ,0,0,0,1,1,1,25,4,1,81,0,1,1,0.0,69,109
3609,870A05QN,1,0,1,1,0,0,15,3,0,54,3,0,1,0.0,49,55
3610,463O55AS,1,0,1,1,0,1,15,3,0,53,3,0,1,0.0,71,120
3611,987W40SJ,0,0,0,1,0,0,15,3,0,51,3,0,1,0.0,59,80
3614,385P21MZ,1,1,0,0,0,1,15,11,1,80,4,0,1,0.0,56,126
3615,070P69GH,0,1,1,0,1,1,15,11,1,70,3,1,1,0.0,76,92
3616,502J16YU,0,0,0,0,0,1,15,4,0,45,6,0,1,0.0,66,106
3617,559D36KT,1,0,0,1,0,0,15,3,0,39,6,0,1,0.0,68,286
3618,157L32EW,0,0,0,1,0,0,15,3,0,72,6,1,1,0.0,71,203
3619,248S74CF,1,0,0,1,0,0,15,3,0,51,4,1,1,0.0,48,118
3620,070G81YI,0,0,0,0,0,1,25,8,0,42,4,1,1,0.0,62,41
3622,836I65ID,0,0,1,1,0,0,50,8,0,57,4,0,0,0.0,56,157
3623,059P59SA,0,0,0,1,0,0,25,5,0,82,1,1,1,0.0,67,64
3624,754Y98RD,1,0,0,1,0,0,25,2,0,64,4,1,1,0.0,54,90
3625,380H65XS,1,1,1,0,1,1,25,7,1,78,1,0,1,0.0,45,40
3626,170U12IC,0,0,0,1,1,1,15,6,1,79,0,0,1,0.0,50,55
3627,975F81AP,0,0,0,1,0,1,50,3,1,48,2,1,1,0.0,43,91
3628,005J32GW,1,0,1,1,0,0,25,3,0,31,3,0,1,0.0,72,64
3630,508Z49VI,1,0,0,1,0,1,15,7,1,26,2,0,1,0.0,61,160
3634,083K30SE,0,0,1,1,1,0,25,9,0,37,2,1,1,0.0,61,194
3635,330X07MR,0,0,1,0,0,0,15,3,1,59,4,1,1,0.0,30,115
3636,131R31GP,0,0,0,1,0,1,25,10,1,69,3,1,1,0.0,62,71
3638,923G12RN,0,0,0,1,0,0,25,8,0,68,5,0,1,0.0,78,120
3639,169Z81ER,0,0,1,1,0,1,50,7,1,31,6,0,1,0.0,51,58
3641,875N90PC,1,0,0,0,1,1,25,7,0,57,4,0,1,0.0,49,60
3642,339Y65BP,1,1,0,1,0,1,15,3,1,69,2,0,1,0.0,60,74
3646,370I97ZF,1,1,1,0,0,1,15,9,1,76,1,1,1,0.0,54,37
3647,564E69IB,1,0,1,1,0,0,15,6,0,32,1,1,1,0.0,41,32
3649,581N10YF,1,0,1,1,0,0,15,3,1,26,3,0,1,0.0,29,28
3651,150W97ON,1,0,1,1,0,0,15,3,0,45,6,0,1,0.0,74,93
3652,661S03NV,1,1,1,1,1,0,15,9,1,36,3,0,1,0.0,56,46
3653,955G58OS,0,0,1,1,0,1,25,8,1,81,3,1,1,0.0,64,79
3657,196Y03KM,1,0,1,1,1,0,15,5,0,61,1,0,1,0.0,75,107
3658,756I92AJ,0,0,0,0,0,1,15,10,1,63,4,0,1,0.0,66,309
3660,996X44KE,1,0,0,0,0,1,25,4,0,46,5,1,1,0.0,70,531
3664,555R65QR,1,0,1,1,0,0,25,3,0,34,6,0,1,0.0,64,234
3665,908E05SC,0,1,0,0,0,0,25,6,0,72,5,1,1,0.0,67,157
3666,592P56CV,0,0,0,1,0,1,15,7,1,89,0,0,1,0.0,65,73
3667,200I99EV,0,1,0,0,0,0,15,4,0,53,4,0,1,0.0,63,351
3674,706D45JX,1,0,1,1,0,1,25,3,0,43,6,0,1,0.0,42,41
3675,276X07JT,0,0,1,0,0,0,25,11,1,47,3,0,1,0.0,50,412
3678,229L09OO,0,1,0,1,0,1,15,3,0,42,1,1,1,0.0,52,44
3679,555V13VU,0,0,0,1,0,0,15,4,0,62,4,1,1,0.0,59,116
3680,688Y37JV,0,0,0,1,1,1,15,6,1,74,4,1,1,0.0,66,57
3682,606M99LA,0,0,0,1,0,0,25,6,0,43,4,0,1,0.0,62,111
3683,323D55GQ,1,0,0,1,0,0,15,3,1,68,1,1,1,0.0,58,37
3685,634T84VI,1,0,1,1,0,0,50,3,0,71,6,0,1,0.0,74,140
3686,169A02IB,1,0,0,1,0,0,25,8,0,57,5,0,1,0.0,49,438
3688,456O45QE,0,0,1,1,0,0,25,8,0,80,0,0,1,1.0,56,78
3689,265L02UL,0,1,0,1,0,1,15,4,0,60,3,0,1,0.0,66,188
3690,749L97MZ,0,0,1,1,0,0,15,3,1,28,4,0,1,0.0,70,80
3692,815D72TV,0,0,1,0,1,0,15,8,0,63,4,1,1,0.0,56,78
3694,538B10HI,1,0,1,1,0,0,15,10,1,53,4,1,1,0.0,61,101
3695,292A21KS,0,0,1,1,0,0,15,3,0,57,5,1,1,0.0,70,130
3700,259S79IB,0,0,0,1,1,0,25,5,1,91,1,1,1,0.0,68,126
3701,629Y81EB,1,1,1,0,0,0,15,4,0,32,3,1,1,0.0,67,92
3702,042S34PM,1,0,0,1,0,0,15,2,0,73,1,0,1,0.0,57,59
3703,887F14YZ,0,0,1,0,1,1,15,8,0,42,5,0,1,0.0,64,74
3704,444V96SK,0,1,1,0,0,1,15,9,1,35,5,0,1,0.0,30,42
3705,135C03BQ,1,0,0,0,1,0,25,10,1,91,4,0,1,0.0,61,64
3707,226G26HE,1,0,0,1,1,1,25,7,0,53,4,1,1,0.0,54,45
3709,947L42EA,1,0,0,1,0,0,15,4,0,42,4,1,1,0.0,68,50
3711,620E57KM,0,0,0,1,0,0,15,6,0,68,4,0,1,0.0,65,103
3712,950D26RB,1,0,1,1,0,0,15,3,0,31,4,0,1,0.0,60,67
3714,616W65JV,1,1,1,1,0,1,15,11,1,74,3,1,1,0.0,79,56
3717,662W85CI,0,0,0,1,1,1,15,8,0,58,2,0,1,0.0,46,65
3721,276L47CF,0,1,0,0,0,0,15,8,0,64,2,1,1,0.0,53,46
3723,934Z04OI,0,0,0,1,0,0,15,9,0,85,2,1,1,0.0,55,78
3724,183Z45GX,0,0,1,1,0,1,15,10,1,64,1,0,1,0.0,49,215
3726,949V86MZ,0,0,0,1,0,1,15,3,1,41,6,1,1,0.0,57,62
3727,766T88NP,0,0,0,0,0,1,15,3,0,64,5,0,1,0.0,77,105
3728,156C45PN,1,1,0,0,0,0,15,4,0,37,2,0,1,0.0,74,80
3729,559M90CU,1,0,0,1,0,0,15,2,0,44,5,1,1,0.0,35,105
3730,992Y39LC,0,0,1,1,0,0,25,4,0,35,3,1,1,0.0,56,127
3731,581P88BX,0,0,1,0,1,1,15,11,1,76,6,0,1,0.0,74,300
3732,151K05RS,0,0,0,1,1,1,15,9,1,80,4,1,1,0.0,58,52
