FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,PCTMARR,HOMEVAL
531A38WO,0,1,1,1,0,1,15,10,1,59,5,1,1,24,23
955H54BM,1,0,1,0,0,1,25,5,0,45,6,0,1,83,210
853G98KI,1,0,0,0,0,1,15,8,1,63,0,1,1,65,50
010I70IV,0,1,1,1,0,1,25,7,0,45,2,0,1,51,178
841M52AO,1,0,0,1,0,1,15,10,1,40,2,0,1,65,44
878N37VT,1,0,1,0,1,1,15,10,1,79,2,0,1,68,41
963A13CZ,0,0,1,0,0,1,25,4,0,62,4,0,1,75,110
432V92AQ,1,0,0,1,0,0,15,6,1,77,0,1,1,71,82
590Z57JF,1,0,0,0,1,0,50,5,0,56,4,0,1,36,151
391J59WN,0,1,0,0,1,0,15,11,1,63,0,0,1,57,58
386V37LG,0,1,1,1,0,0,15,4,0,43,6,1,1,50,341
446K12AW,0,0,0,0,0,1,15,3,1,67,0,0,1,22,24
937K35LW,1,1,0,1,1,1,25,5,0,56,5,0,1,62,46
908O09OF,1,0,0,1,1,1,25,11,1,63,1,1,1,65,48
126W09UG,0,1,0,0,1,1,15,4,1,78,2,1,1,72,113
446N27DN,0,0,1,1,0,0,15,3,0,61,5,0,1,69,103
081O86SC,0,1,1,1,0,0,25,5,1,77,0,0,1,43,36
504O27TR,0,0,1,1,0,1,25,3,1,37,0,0,1,66,48
152A18BK,0,0,1,0,0,0,25,10,1,41,4,0,1,52,66
133D14ZM,0,0,1,0,0,0,15,6,0,70,1,1,1,60,48
192J92AU,0,0,1,1,0,0,25,6,0,63,1,1,1,61,57
734G89QB,0,1,0,1,0,1,15,7,1,91,0,0,1,25,106
784A67LF,1,0,1,0,0,0,15,3,0,37,3,1,1,66,49
417S23FH,1,0,0,0,0,1,15,6,0,69,4,0,1,54,151
047V39WK,1,0,1,1,0,0,15,4,0,66,0,0,1,61,42
770X44XT,0,0,0,1,1,1,15,6,1,56,2,0,1,52,100
831J57QH,0,1,1,0,0,0,25,7,1,60,2,0,1,79,74
695W34KD,1,0,1,1,1,1,15,5,0,28,1,0,1,41,51
530C32ZJ,0,0,1,0,0,0,15,10,1,76,3,0,1,41,54
000S57PH,1,1,1,1,1,1,25,7,0,82,0,1,1,40,147
796D80TM,0,0,1,1,0,0,15,3,1,47,2,1,1,64,43
229I66OU,0,1,1,0,1,1,25,8,0,53,6,1,1,54,393
454F15UE,1,1,1,0,1,1,15,10,1,84,2,0,1,75,118
358L07BK,0,0,1,0,0,1,15,3,0,47,2,0,1,64,95
086O15EF,1,1,0,0,1,1,15,10,1,63,5,1,1,70,90
470F20DZ,0,0,1,0,1,1,15,6,0,35,3,1,1,65,72
643R58MH,0,1,1,0,0,0,15,4,0,63,5,1,1,56,84
745L64VN,1,0,0,0,1,1,25,5,1,36,3,0,1,50,72
046T73TK,0,0,1,1,1,0,50,6,1,44,3,0,1,72,138
785Q02RB,0,0,0,1,0,0,15,4,0,80,0,0,1,60,49
464C14RI,1,0,1,1,0,0,25,3,0,63,5,0,1,58,85
660D30DO,1,1,0,0,0,0,15,6,0,63,5,0,1,67,112
277U32PV,1,0,1,1,0,0,15,2,0,47,3,1,1,54,199
224O26BJ,1,0,1,0,0,0,15,9,0,63,6,0,1,68,58
878O32BV,0,0,0,1,1,1,50,3,0,39,6,0,1,61,207
787V19MO,0,0,0,1,0,1,25,9,0,75,3,0,1,53,68
081Z31YR,0,0,1,0,1,0,15,10,1,53,4,0,1,65,51
298R55EH,1,0,0,1,0,0,15,6,0,65,2,0,1,67,58
410Y59AB,0,1,1,0,1,1,15,8,1,47,5,0,1,67,48
198M12MU,0,0,0,1,1,1,15,9,1,82,2,0,1,68,25
958G74YT,0,0,1,1,0,0,15,3,1,61,1,0,1,63,67
997S95UL,1,1,0,0,0,1,15,3,0,47,6,0,1,64,46
531U23OB,0,1,1,1,0,1,15,5,0,63,0,0,1,55,98
233D74DN,0,0,0,1,0,1,15,6,1,63,5,1,1,68,593
849F13TA,0,0,0,1,0,0,15,8,1,73,1,1,1,44,175
413W42LW,1,0,1,1,0,1,25,5,0,49,6,0,1,73,135
378P92HP,1,1,1,0,0,1,15,7,1,50,4,1,1,67,64
472C05FZ,1,0,0,1,0,0,15,3,0,41,4,0,1,69,101
543Y57VN,1,0,0,1,0,1,15,11,1,81,1,1,1,63,75
115U98CO,0,1,1,1,1,0,25,6,0,65,0,0,1,53,137
758H78RE,1,0,0,1,0,0,15,10,0,37,4,0,1,54,229
758F58EX,1,1,1,0,0,0,15,11,1,63,1,1,1,68,38
041B12NU,0,0,1,1,0,0,15,9,1,86,1,0,1,42,34
196H30TF,0,0,1,0,0,1,25,4,0,40,3,0,1,71,115
358J76GR,0,1,1,1,0,1,15,3,0,63,4,0,1,67,144
465B61IQ,1,1,1,0,0,0,15,4,0,69,0,0,1,67,107
647P13TC,0,1,1,1,1,1,25,4,1,53,4,0,1,68,36
276Q39WZ,1,0,1,1,0,0,15,5,0,50,1,1,1,66,49
745Y81LB,1,1,0,0,1,1,15,8,1,56,2,1,0,53,61
767A56SM,0,0,0,1,0,0,15,4,0,67,4,1,1,55,145
361V95UU,1,0,0,0,1,0,15,8,1,63,5,1,1,56,194
547T92RO,0,0,1,1,0,0,25,3,1,75,6,0,1,61,69
039G32UI,0,0,1,0,0,0,15,3,0,63,4,0,1,62,120
102W21ZV,1,1,0,1,1,1,25,5,0,61,3,0,1,66,149
439N48LP,0,0,0,1,0,1,15,11,1,33,5,0,1,52,435
804F99BS,0,1,0,0,1,1,15,10,1,85,0,0,1,65,38
939P20LW,0,1,1,1,1,1,25,3,0,63,5,0,1,59,531
202I40ZW,1,0,1,0,0,1,15,11,1,63,2,0,1,56,43
622O38XV,0,1,0,1,1,0,15,4,0,63,1,0,1,50,73
775N54QQ,0,0,0,1,0,0,25,9,0,48,5,0,1,52,63
823Y79UL,0,1,0,1,0,1,25,9,1,48,3,0,1,63,78
324M64UB,0,1,1,0,0,1,15,4,1,63,3,0,1,51,143
422P60LT,1,1,0,0,0,0,15,11,1,70,1,0,1,58,38
391P74PJ,1,0,0,0,0,1,15,11,1,84,4,0,1,69,76
292X62KS,1,0,1,0,0,0,15,3,1,43,6,0,1,62,79
134X05YN,0,1,1,0,0,1,25,5,1,61,2,1,1,62,87
822F11MD,0,0,1,1,0,1,50,9,1,87,6,0,1,67,60
457A71BK,1,0,1,1,0,0,15,3,0,63,1,0,1,51,44
511Y33NC,0,0,0,1,0,1,15,6,0,37,2,0,1,45,81
317X07FR,1,1,0,0,0,0,15,8,0,42,6,0,1,0,0
675E16RF,0,1,1,0,0,1,15,5,1,63,4,0,1,75,68
880B95DU,0,0,0,1,0,1,25,6,0,48,6,0,1,66,362
896X78OS,1,1,1,0,0,0,15,3,0,63,3,1,1,72,74
371D57UM,0,0,0,0,1,0,25,8,0,88,6,1,1,51,74
434R08RJ,1,0,1,1,0,0,25,4,0,32,3,1,1,68,49
352E25JP,0,0,0,1,1,1,15,11,1,82,4,1,1,52,94
070L70DF,0,0,1,1,0,0,15,5,1,53,6,1,1,70,83
267X61RT,1,0,0,0,1,0,25,9,1,49,6,1,1,68,92
992K21OX,0,1,0,0,0,1,15,4,1,39,1,0,1,68,91
548P13RC,1,1,1,1,0,0,25,9,0,45,4,1,1,66,60
776J94OD,1,0,1,0,0,1,25,10,1,60,2,1,1,68,76
267T42SP,0,1,1,0,0,0,15,3,0,71,1,0,1,42,58
990S05PW,1,0,1,1,0,0,15,3,0,29,4,0,1,49,59
155M40JR,0,1,1,0,0,1,15,6,1,78,1,1,1,41,42
055F62FD,1,0,0,1,0,0,15,9,1,72,1,1,1,70,118
590K45II,0,1,1,0,0,0,25,10,1,61,4,1,1,58,138
386C60YB,1,0,0,0,0,1,15,19,0,43,5,0,1,51,232
343M92WC,1,0,0,0,0,1,25,6,1,54,4,0,1,31,176
301Y87VI,0,0,1,0,0,1,15,10,1,63,1,0,1,49,46
276S84JN,1,0,0,1,0,0,15,3,1,63,4,1,1,47,255
069J85AI,1,0,1,1,0,0,15,3,0,63,4,1,1,62,51
883J01HW,1,0,1,1,0,1,25,10,1,65,4,0,1,56,72
832J44MO,0,1,0,1,1,1,50,4,0,48,4,1,1,72,76
236D04FE,0,0,0,1,0,1,15,7,1,63,2,1,1,76,101
209J49DC,0,1,1,1,0,1,25,6,1,77,1,1,1,66,132
625R88SY,1,1,0,0,1,0,25,7,0,81,2,1,1,66,34
410M16RW,1,0,1,1,0,0,25,3,0,28,5,0,1,48,305
187T26IO,1,0,1,1,0,0,15,3,0,63,3,0,1,44,156
875V59BK,0,1,1,0,0,1,25,4,0,71,1,0,1,57,111
321H64LF,1,0,1,1,0,0,15,2,0,63,0,1,1,54,37
002S14SE,0,1,0,1,1,0,15,4,1,74,2,1,1,53,83
158S31MS,0,0,0,1,0,1,15,3,0,63,4,1,1,44,58
497I85WL,0,0,0,0,1,1,15,7,1,45,4,1,1,73,132
915G85OT,0,0,1,1,0,1,15,3,1,79,4,1,1,73,92
796Q63AB,0,1,0,0,1,1,15,7,1,63,0,0,1,65,44
069O15TI,1,0,1,1,0,0,25,4,0,50,1,0,1,54,92
867O40VC,1,1,1,0,0,1,25,4,0,63,1,0,1,71,77
072E28JJ,1,0,0,1,0,0,15,3,0,57,3,0,1,60,64
505H97JQ,1,0,1,1,0,0,25,10,0,75,2,1,1,31,463
929N76MM,1,1,1,1,0,1,25,9,1,48,5,1,1,58,251
349T44JD,0,0,1,1,0,0,15,3,0,70,3,1,1,64,51
451H68PA,1,1,0,0,0,0,15,11,1,66,2,0,1,57,44
542N25FJ,1,0,1,1,0,1,15,7,1,55,5,1,1,69,53
538D81GJ,1,1,1,0,0,0,25,7,1,58,6,1,1,60,46
557H01VH,0,0,1,1,1,1,25,7,0,95,4,1,1,64,141
911I52AO,0,1,0,1,0,1,15,9,0,72,1,0,1,68,57
997L52UI,1,0,0,0,0,1,15,10,0,50,3,1,1,64,62
461U93VJ,0,0,0,1,0,0,15,4,0,43,1,1,1,66,54
267J52DB,1,0,0,0,1,0,15,11,1,81,0,0,1,54,121
517Q92EE,0,1,0,1,0,0,25,4,1,69,1,1,1,57,50
264V89QU,1,0,0,1,0,0,15,10,0,44,6,1,1,57,68
275I95OH,0,0,1,0,0,0,15,5,0,59,2,1,1,67,78
711M05GO,1,0,1,1,0,0,15,3,0,63,1,1,1,52,53
259L14YD,0,1,1,0,0,0,15,11,1,42,6,1,1,80,145
082G87HW,0,0,0,1,0,0,25,6,1,50,5,0,1,55,73
104F01VC,0,0,1,1,0,1,15,3,0,69,3,0,1,59,290
762O86YV,1,0,1,1,0,0,15,3,0,67,3,0,1,64,49
311J30WL,0,0,1,1,1,0,25,7,1,59,1,1,0,42,218
840S04UL,1,1,1,1,0,0,15,7,0,63,4,0,1,56,59
777W14FF,0,1,0,0,0,1,15,5,0,75,1,1,1,60,39
188Z03SQ,0,0,1,1,1,1,15,7,0,75,4,1,1,72,107
909F74CE,1,0,0,1,0,0,25,3,0,73,6,0,1,54,420
514N28VU,1,0,0,1,1,1,25,5,1,67,6,0,1,74,199
039V77DL,0,0,1,0,0,1,25,9,1,89,3,1,1,45,124
408D85RR,1,0,0,1,0,0,50,11,0,39,1,1,1,50,111
126D08VZ,0,0,1,1,0,1,50,11,1,61,1,1,1,74,66
271H03QH,0,0,1,0,0,0,15,6,1,63,0,0,1,63,45
271Q97PU,1,1,0,1,1,1,15,9,1,28,5,1,1,55,71
513U59XS,0,0,1,0,1,1,15,9,0,63,5,1,1,59,276
213F68EU,1,0,1,0,1,0,15,6,1,86,1,0,1,71,75
499E19PC,0,1,1,1,0,1,25,6,0,63,4,0,1,58,190
757N26OC,1,0,1,1,0,0,25,5,0,65,2,1,1,64,74
696N35JX,1,0,0,1,0,0,15,11,1,63,6,0,1,59,112
487X26VY,1,0,1,1,0,0,15,3,0,62,4,1,1,67,59
430P32IL,1,0,0,0,0,1,15,3,0,47,5,1,1,68,105
248I17RW,1,0,0,1,0,0,25,8,1,78,1,0,1,61,79
626Z24DK,1,0,1,1,0,0,15,3,0,60,3,0,1,65,94
823K56ZC,0,1,0,1,0,0,50,6,0,37,4,0,1,70,61
391D63YI,0,0,1,0,0,0,25,6,1,50,5,1,1,72,97
456I66GN,0,1,0,0,0,1,15,6,1,82,3,1,1,48,56
650O20CO,0,1,1,0,0,0,25,6,1,27,5,1,1,59,109
964V68AE,1,0,0,1,0,1,15,4,1,63,6,1,1,65,39
752P07UG,0,1,1,1,0,1,15,3,0,71,4,1,1,72,183
360F86PT,0,0,0,1,1,1,15,11,1,92,1,0,1,40,146
589X89PR,0,1,1,0,0,1,25,4,0,40,6,1,1,56,153
424N13JA,0,0,0,0,0,1,25,4,0,47,3,0,1,66,37
444D55AP,0,0,0,0,1,1,15,7,1,76,4,0,1,53,104
531R92PE,1,0,0,0,1,0,25,9,1,51,4,0,1,71,165
424J19RW,0,0,1,1,1,1,15,8,1,63,4,1,1,52,66
064N61YP,1,0,0,1,0,0,25,3,0,73,3,0,1,62,123
612M75VL,0,1,1,1,0,1,15,8,1,89,2,0,1,62,37
858F72LV,1,1,1,0,1,0,15,11,1,74,1,0,1,46,67
343K34ZF,0,1,0,1,0,0,15,10,1,75,1,1,1,55,36
580U96KY,0,0,1,1,1,1,15,8,1,73,2,0,1,70,130
136V13OY,1,0,1,1,0,0,15,5,0,49,3,0,1,69,136
944L67KT,0,0,1,1,1,0,25,7,1,38,2,1,1,65,124
184Q29JZ,1,1,1,0,0,0,15,6,0,68,5,0,1,74,119
627H27AG,0,1,1,0,0,0,15,4,0,77,5,0,1,46,196
949P17CB,0,0,1,0,1,1,25,11,1,77,3,0,1,61,213
049X28DN,0,1,1,1,0,1,15,4,0,39,1,0,1,56,97
951H47JL,1,0,0,1,0,0,15,2,0,41,4,1,1,80,196
532L93WF,0,1,1,1,0,0,15,4,0,58,3,0,1,69,58
027K44TI,0,0,1,1,0,0,15,7,1,63,1,1,1,61,72
730A27DF,0,1,1,0,0,1,25,5,0,41,3,0,1,75,50
779E56XV,0,1,0,1,0,1,15,6,1,78,1,0,1,66,43
803V52BR,1,0,0,1,0,0,15,6,0,58,0,0,1,53,30
491H23AZ,1,0,0,1,1,1,15,8,0,45,5,1,1,59,193
128I96NO,1,0,0,1,0,0,25,3,1,65,1,0,1,71,93
057J28LJ,0,0,1,0,0,1,25,7,0,77,1,0,1,70,110
643M16NC,0,0,0,1,1,1,15,5,1,72,1,0,1,52,71
543E09SA,0,1,1,1,0,1,15,7,1,41,2,1,1,49,71
565P25MZ,1,1,1,0,0,1,15,3,0,75,1,1,1,65,173
385N91HF,0,0,0,1,0,0,15,3,0,51,4,0,1,61,74
896U82XP,1,0,0,0,1,0,25,9,1,60,5,0,1,69,62
340H94ND,0,0,0,1,0,0,15,9,1,66,1,1,1,54,69
795K51BJ,0,1,0,0,1,1,15,10,1,81,1,0,1,49,59
271P26AM,0,0,0,1,1,1,15,9,1,79,1,1,1,22,0
971K91JO,1,1,1,1,0,1,15,4,0,59,3,0,1,76,198
654J72ZU,1,0,0,1,0,0,25,6,0,29,3,1,1,41,53
343Y51JT,1,0,1,0,1,1,50,7,1,38,5,1,1,51,58
680V87KH,0,1,0,1,0,0,50,4,0,58,1,1,1,44,33
246Y65SI,0,0,1,1,1,0,15,9,0,63,3,1,1,63,48
031G83SX,0,0,1,1,0,0,15,4,0,68,3,1,1,64,40
924F71TO,1,0,0,1,0,0,25,2,0,44,4,1,1,66,221
530G17BY,1,0,1,0,1,0,15,6,0,93,0,0,1,65,67
712C54XN,0,1,0,1,0,1,15,8,1,64,4,1,1,58,111
540I06ZG,1,0,0,1,0,0,25,10,0,63,5,0,1,65,201
283L43EY,0,0,0,1,0,0,25,3,0,58,4,0,1,51,51
492U46RH,0,0,0,1,1,1,15,7,1,69,3,0,1,71,97
929U03YD,1,0,0,0,0,1,25,9,1,72,4,0,1,66,81
973N35QZ,0,0,1,1,1,0,25,11,1,45,5,0,1,68,226
259W80MN,1,1,1,1,1,1,25,11,1,74,5,0,1,47,133
149H49HX,1,0,0,0,1,1,15,7,1,94,0,1,1,56,44
802L88HF,0,0,0,1,1,1,15,6,0,64,4,1,1,47,28
213W39OY,1,0,0,0,0,1,15,9,1,80,4,1,1,71,77
833O91PA,1,0,1,1,0,0,50,11,1,52,5,1,1,72,134
538E79SI,0,0,1,1,0,0,15,7,1,77,1,1,1,46,26
321D75YJ,0,0,0,0,0,1,15,4,0,65,1,0,1,47,62
021O66XU,0,1,1,0,0,1,25,6,0,73,2,0,1,69,93
110B33RF,0,1,0,0,0,0,25,7,0,78,2,0,1,53,106
169V63TD,1,0,0,0,1,1,50,8,1,63,1,1,1,64,71
228P92GQ,0,0,1,1,0,0,15,3,1,75,0,0,1,45,108
090E85DO,1,1,0,0,1,0,15,8,0,45,2,0,1,62,44
733D26SA,1,0,1,1,0,0,15,3,1,79,0,1,1,37,30
700M77ES,0,0,0,1,0,0,15,11,1,69,3,1,1,77,75
612G38KI,0,0,1,1,0,0,15,3,0,37,4,1,1,66,237
366M33QW,0,0,1,1,0,0,50,3,0,63,4,1,1,70,142
436Y48MI,1,1,0,1,0,0,25,5,0,53,5,1,1,45,84
142S54XQ,1,0,1,0,0,0,50,4,0,50,4,0,1,55,53
601S90DC,0,1,0,0,0,1,25,11,1,68,5,0,1,57,132
801Y54PK,0,0,1,0,0,1,15,6,0,63,1,0,1,51,47
384X41IH,1,0,0,1,0,0,15,3,0,32,3,0,1,77,123
663X13PJ,0,0,1,1,1,1,15,11,1,81,4,0,1,67,110
170E16WE,0,1,0,1,0,1,15,9,1,57,4,1,1,73,265
886Q67QT,0,0,1,1,1,1,25,7,1,63,4,1,1,70,120
837C31UJ,0,0,0,1,0,1,15,5,0,43,5,0,1,64,52
393P14HK,1,0,1,1,0,1,25,3,0,63,0,0,1,37,512
888O64OQ,0,0,1,0,0,0,50,10,0,80,5,1,1,67,85
345X78RB,0,1,0,1,1,1,25,6,1,68,5,1,0,74,208
959T68SQ,1,0,0,1,0,0,15,3,0,46,6,0,1,59,101
122G00LO,0,0,1,0,1,1,15,7,1,44,6,0,1,64,70
929W37FX,0,1,0,0,0,0,25,9,0,92,1,0,1,65,38
416H40KP,1,0,1,1,0,0,25,3,0,68,3,1,1,70,41
358N33TD,0,0,1,1,1,0,15,11,1,76,1,1,1,23,31
466K41MD,0,0,1,1,1,1,15,11,1,73,3,0,1,49,70
404F49RI,0,0,0,0,1,1,15,8,1,60,2,1,1,64,60
560E24CF,1,0,1,1,0,1,15,3,1,48,4,0,1,68,77
772K52HI,0,0,1,1,0,0,25,3,0,46,4,1,1,48,168
046M24VS,0,0,0,1,0,0,50,7,0,76,4,0,1,53,57
336R34SC,1,0,0,0,0,1,15,3,0,29,6,0,1,73,185
848O02KG,1,0,1,1,0,0,15,3,0,63,4,0,1,62,115
524B59TN,1,0,1,0,0,1,15,10,1,61,1,0,1,77,50
248U45MT,0,0,0,0,0,1,25,4,0,73,1,0,1,62,83
667S36YE,0,0,0,1,0,0,15,6,0,73,4,1,1,72,113
599S48KQ,0,0,0,1,0,0,15,6,1,43,1,0,1,63,38
412K89JQ,0,0,0,1,1,1,15,3,0,42,4,0,1,63,92
856B90PF,1,0,1,1,1,1,25,7,1,66,6,0,1,62,196
166I85KF,1,0,1,1,0,0,15,9,1,80,1,1,1,52,43
055K41WF,1,0,0,0,1,1,25,4,0,45,6,1,0,67,65
977W82EF,0,0,0,0,0,1,15,11,1,35,4,0,1,71,118
325V47IK,1,0,1,0,0,0,15,2,0,56,1,0,1,58,78
408P60KY,0,0,0,1,0,0,15,3,1,33,3,1,1,71,65
736U08EP,1,1,1,0,0,0,25,8,1,71,1,1,1,54,50
687S38NW,1,0,1,0,0,0,25,3,0,27,4,1,1,55,173
056Y82KE,0,0,0,1,0,0,15,3,0,41,4,0,1,73,58
635E04EX,1,0,0,1,0,0,15,2,0,55,3,1,1,70,70
784A90GN,0,1,1,0,1,0,15,10,1,37,2,1,1,63,61
273B52HP,0,1,0,0,0,1,50,4,0,87,3,0,1,58,134
170G20JX,1,0,1,0,1,0,25,9,1,45,5,1,1,58,137
156R62SQ,1,0,0,0,0,1,15,11,1,88,0,0,1,72,108
041E36RK,0,1,1,0,0,1,15,9,1,83,0,0,1,22,28
190M70QH,0,1,1,1,1,1,25,6,1,63,1,0,1,52,211
888O18AZ,1,0,0,1,1,1,15,12,1,84,4,1,1,70,92
641H40YK,0,1,1,1,0,0,25,3,0,85,0,0,1,32,113
234K71TF,1,1,1,1,0,1,15,6,0,90,0,0,1,45,46
507R08RT,1,1,0,0,0,1,15,11,1,52,3,1,1,68,79
604X66SN,1,0,1,1,0,0,15,2,0,75,0,0,1,58,163
827T61IJ,0,1,1,0,0,1,15,3,0,65,2,1,1,72,37
115P06KE,0,0,1,1,0,0,15,11,0,76,4,1,1,63,79
047L93LB,1,0,1,0,0,1,25,9,0,75,0,0,1,64,37
561Y85AJ,1,1,1,1,1,1,15,5,1,45,4,0,1,71,102
069T47TA,1,0,1,1,0,0,25,7,1,63,4,0,1,71,156
939R90SD,0,1,1,1,0,1,15,4,1,49,6,1,1,65,40
587W03AE,1,0,1,1,0,1,15,11,1,63,4,0,1,69,79
364Z00LU,0,0,1,1,0,0,25,3,0,43,3,0,1,69,96
435S25VI,1,1,0,1,1,1,15,9,1,37,4,0,1,61,265
807Z39BU,0,0,1,1,0,0,25,6,1,64,4,1,1,64,106
398P44TV,0,0,1,0,0,1,25,8,0,42,3,0,1,59,65
452Q66OM,1,0,1,0,0,0,15,11,1,63,1,1,1,52,86
821M78RQ,0,1,0,1,0,1,15,11,1,71,4,1,1,68,77
141W94KX,0,1,0,0,0,0,25,4,0,51,2,0,1,56,55
915J93TO,1,0,1,1,0,0,15,3,0,46,3,0,1,46,198
553E45ZH,0,0,1,1,1,1,15,6,1,81,1,0,1,55,98
219V21GY,1,0,0,1,0,1,15,8,1,88,3,1,1,26,258
535N28IA,1,0,1,1,1,0,15,11,1,66,3,0,1,60,108
757N24BD,1,0,0,1,0,0,15,5,0,63,2,0,1,51,81
098F97CI,0,0,0,1,0,1,25,9,1,84,4,1,1,72,281
145C06BD,0,0,0,1,0,0,25,7,0,63,5,0,1,52,123
300M65DE,0,0,1,0,1,1,15,8,1,75,0,0,1,49,58
346C17NB,0,1,0,0,0,0,15,5,0,56,4,1,1,71,43
951Q94UY,0,1,1,0,0,0,15,5,0,33,4,0,1,40,70
391Y72HS,1,0,0,0,0,1,15,10,1,78,3,0,1,54,284
680W98VI,1,0,1,0,0,1,50,5,0,73,3,1,1,69,117
056J36KL,0,0,0,0,1,0,25,7,0,42,6,1,1,52,497
467O86IO,0,1,1,1,0,0,15,11,1,95,1,0,1,70,70
019P81UO,1,0,0,1,0,0,15,10,1,84,1,0,1,47,61
336W04TI,1,0,0,1,0,1,25,8,1,72,4,1,1,60,50
130V60RG,0,0,1,1,1,0,15,4,1,58,4,0,1,66,194
762U64MB,0,0,0,1,0,0,15,10,1,63,0,1,1,66,28
356Y51ST,0,0,0,0,0,1,25,9,0,63,4,1,1,45,208
034W73EX,0,0,0,1,0,1,25,6,1,34,5,0,1,71,105
815R95UE,1,0,0,1,0,1,50,3,1,77,1,0,1,58,50
712Y73FY,0,1,1,0,1,0,15,9,1,73,0,0,1,69,75
055F69KN,0,1,1,1,0,0,25,4,0,54,2,0,1,28,35
321Z33UC,1,0,0,0,0,1,25,8,0,84,3,1,1,61,114
447J79XT,1,1,0,0,1,0,15,7,1,83,5,1,1,51,148
250Y67BP,0,0,0,1,0,0,25,5,0,60,3,1,1,70,76
910Q34TI,0,0,0,1,1,1,15,4,1,63,6,0,1,68,96
976C56EM,1,1,1,0,1,0,50,6,1,36,4,1,1,63,149
499C23UF,1,0,1,1,0,0,15,3,0,71,0,0,1,43,87
923V24GW,0,1,1,0,0,1,50,9,0,78,2,0,1,73,123
653X77TM,1,1,1,1,1,1,15,5,1,76,1,1,1,56,36
578R23XN,1,1,1,1,0,1,15,10,1,72,4,0,1,59,136
141E35TY,0,0,1,0,1,0,15,11,1,73,4,0,1,63,68
304P39QY,0,1,0,1,1,0,15,4,0,78,1,0,1,55,119
627D42YR,0,1,0,1,0,0,50,4,0,51,0,1,1,63,71
853I91PS,0,0,0,0,1,1,15,6,0,46,3,0,1,66,71
602T19IH,0,1,1,0,1,0,15,4,1,49,4,1,1,49,44
724D65IZ,0,0,0,1,0,0,15,3,1,44,6,0,1,65,56
597Y06DM,0,1,1,1,0,0,15,3,0,85,3,0,1,65,43
228P13ZF,0,0,0,1,0,0,15,6,1,60,5,0,1,74,134
488E58IT,1,0,0,0,1,1,25,9,0,81,1,1,1,23,77
761S30XT,1,1,1,1,0,0,25,7,0,39,6,0,1,67,136
590J94ZS,1,1,1,0,1,0,25,7,1,69,4,1,1,63,71
311W59QQ,0,0,0,1,1,1,25,11,1,63,4,1,1,58,59
155V45KN,1,1,1,1,1,1,25,11,1,69,1,1,1,47,54
582A40NW,0,0,0,0,0,1,15,9,1,77,3,1,1,76,127
124C04CA,0,0,0,1,0,1,15,3,1,31,1,0,1,44,57
679E53XN,1,0,0,1,0,0,15,3,1,68,3,1,1,50,67
670X30IP,1,1,1,1,0,0,15,3,0,82,1,1,1,64,107
995I59PT,0,0,0,1,0,1,15,11,1,63,0,0,1,66,53
453C36CQ,0,1,0,0,0,0,15,4,0,61,0,0,0,47,37
996M53UY,0,1,1,1,0,1,15,5,1,52,3,0,1,57,71
498X71UJ,0,0,1,1,0,1,50,5,0,45,1,0,1,41,103
451D23VN,0,0,0,1,1,0,15,8,1,72,3,1,1,50,233
161B92HG,0,0,1,1,0,0,15,5,0,65,1,0,1,65,188
590I72VP,0,0,1,1,0,0,15,3,1,29,4,1,1,65,110
896U53EO,0,1,1,0,1,0,50,6,1,61,6,1,1,55,271
314C90NM,1,0,1,0,0,1,25,6,0,65,6,0,1,65,217
713S51JS,1,0,1,1,0,0,15,3,0,57,1,0,1,69,62
208Y64FF,1,0,1,0,0,1,15,11,1,63,1,1,1,62,21
794G87SE,0,0,0,1,0,1,15,4,0,73,0,0,1,69,78
825V31TU,0,0,1,0,0,0,15,7,1,67,4,0,1,59,85
871Y68IC,1,1,1,0,0,1,15,5,0,69,4,1,1,71,82
549P97QX,0,0,0,1,0,1,25,4,0,55,4,0,1,50,54
034M41JS,1,1,1,0,0,0,25,5,0,69,0,0,1,57,64
792X26PM,1,1,1,1,0,1,15,3,0,68,2,1,1,79,143
955F98PC,1,1,0,1,1,1,15,9,0,84,3,0,1,63,97
047I17YB,1,1,0,0,0,0,25,8,1,59,1,0,1,55,32
627F45KR,1,0,1,0,1,0,15,8,1,57,5,1,1,67,68
414Z18MG,0,0,0,0,0,1,15,7,1,65,3,1,1,53,36
977A93ZY,0,1,0,1,0,0,15,10,1,90,5,1,1,55,395
208I08ZC,1,0,0,1,0,0,15,3,0,71,1,0,1,68,80
918W42QK,1,0,0,0,1,0,15,9,1,84,2,1,1,54,65
820H76SV,1,1,1,1,1,1,15,18,1,76,3,0,1,51,40
296U42OC,0,0,1,1,1,1,15,6,1,63,4,0,1,47,94
197F92TO,0,0,0,1,0,0,15,3,0,33,3,0,1,67,50
117W48PU,1,0,0,1,0,0,25,7,0,63,4,0,1,71,83
627W00TL,0,1,1,0,0,1,25,4,0,75,1,1,1,68,85
995N26RL,0,0,1,1,1,1,15,5,1,44,4,0,1,65,43
241E92YO,0,1,0,0,0,0,15,7,1,83,4,0,0,61,146
702H60VN,1,0,0,0,1,0,50,5,0,81,5,0,1,71,73
146Z34FA,0,0,1,1,0,0,50,10,1,63,5,1,1,54,198
